3,545305917,-326601038,1183314442,409
5,545305919,-326618655,1183322113,408
3,545305922,-326602298,1183314455,410
3,545305927,-326603490,1183314377,409
3,545305967,-326614797,1183315352,423
3,545305972,-326616175,1183315763,410
3,545305977,-326617568,1183316023,409
3,545305982,-326618895,1183316477,409
3,545305987,-326620067,1183317548,410
3,545305992,-326620622,1183319083,410
3,545305997,-326620670,1183320630,410
3,545306002,-326620095,1183321893,409
3,545306007,-326619272,1183322370,409
3,545306012,-326619102,1183322202,409
3,545306017,-326619093,1183322112,409
2,545306076,-326618557,1183322275,413
4,545306088,-326618447,1183322462,411
1,545306190,-326618605,1183322270,418
5,545306219,-326618667,1183322077,407
3,545306317,-326618353,1183322377,410
3,545306322,-326618230,1183322178,409
5,545306324,-326618522,1183322108,408
5,545306339,-326618532,1183322263,407
5,545306344,-326618378,1183321918,407
3,545306352,-326618673,1183321993,410
5,545306359,-326618140,1183321555,408
3,545306362,-326618075,1183321570,409
4,545306363,-326618983,1183322258,411
5,545306364,-326617312,1183321377,407
3,545306367,-326617187,1183320740,410
4,545306368,-326619293,1183322380,411
5,545306369,-326616567,1183321975,407
3,545306372,-326616172,1183319955,409
4,545306373,-326619630,1183322278,411
5,545306374,-326616288,1183321140,407
3,545306377,-326615567,1183319563,409
4,545306378,-326620082,1183321980,411
2,545306381,-326618988,1183321988,413
3,545306382,-326615547,1183319282,410
4,545306383,-326620553,1183320917,411
5,545306384,-326616727,1183321935,408
3,545306387,-326615678,1183318477,410
4,545306388,-326620613,1183319577,411
5,545306389,-326616100,1183322593,407
3,545306392,-326615183,1183318898,409
4,545306393,-326620540,1183318437,411
3,545306397,-326614925,1183319273,409
4,545306398,-326620128,1183317548,410
2,545306401,-326619052,1183321927,413
3,545306402,-326613910,1183318960,409
4,545306403,-326620225,1183316898,410
5,545306404,-326615992,1183322278,408
3,545306407,-326612775,1183318633,410
4,545306408,-326621175,1183317142,411
5,545306409,-326614580,1183322280,407
3,545306412,-326611782,1183318463,410
4,545306413,-326622358,1183317460,411
3,545306417,-326611742,1183319000,410
4,545306418,-326623717,1183317832,411
5,545306419,-326611437,1183322422,408
3,545306422,-326612753,1183319340,409
4,545306423,-326624963,1183317978,411
5,545306424,-326610447,1183322730,408
3,545306427,-326613940,1183319617,410
4,545306428,-326625467,1183318217,411
5,545306429,-326609460,1183322872,408
3,545306432,-326615025,1183319910,409
4,545306433,-326625598,1183318302,410
3,545306437,-326615405,1183320175,410
3,545306442,-326615193,1183320802,410
5,545306444,-326611110,1183321413,407
3,545306447,-326615860,1183321018,410
5,545306449,-326612588,1183321258,407
3,545306452,-326616537,1183320598,409
5,545306454,-326613995,1183321052,407
3,545306457,-326617275,1183321125,409
5,545306459,-326615452,1183321020,408
3,545306462,-326618103,1183321752,410
5,545306464,-326616833,1183321308,407
3,545306467,-326618752,1183322012,409
5,545306469,-326617998,1183321688,407
3,545306472,-326618965,1183322095,410
5,545306474,-326618558,1183321885,407
3,545306477,-326619080,1183322075,409
5,545306479,-326618915,1183321915,407
5,545306484,-326619085,1183321932,407
1,545306490,-326619063,1183321968,418
5,545306509,-326619053,1183321853,407
5,545306514,-326619032,1183321823,408
5,545306519,-326619002,1183321827,407
1,545306520,-326618828,1183322083,418
5,545306524,-326619115,1183321877,408
1,545306525,-326618822,1183322072,417
4,545306528,-326625425,1183318585,411
5,545306529,-326619108,1183321877,407
1,545306530,-326618880,1183321938,417
4,545306533,-326625315,1183318467,411
1,545306535,-326618943,1183321902,418
4,545306538,-326625077,1183318398,411
4,545306543,-326624927,1183318328,411
4,545306548,-326624788,1183318255,410
4,545306553,-326624842,1183318292,411
4,545306558,-326624352,1183317960,411
4,545306563,-326622878,1183317587,411
4,545306568,-326621695,1183316987,411
4,545306573,-326620367,1183316595,411
4,545306578,-326618975,1183316257,411
4,545306583,-326617468,1183315830,410
4,545306588,-326615957,1183315467,411
4,545306593,-326614487,1183315175,410
4,545306598,-326613127,1183314825,411
4,545306603,-326611743,1183314390,410
4,545306608,-326610468,1183313780,411
4,545306613,-326609150,1183313053,411
4,545306618,-326607918,1183312265,411
4,545306623,-326606702,1183311442,411
4,545306628,-326605615,1183310810,410
4,545306633,-326604565,1183310103,411
4,545306638,-326603917,1183309712,411
4,545306688,-326603443,1183309525,411
4,545306693,-326602902,1183309000,411
4,545306698,-326602687,1183308095,411
4,545306703,-326602518,1183307005,411
4,545306708,-326602283,1183305975,411
4,545306713,-326601933,1183304870,411
2,545306716,-326618478,1183322048,413
4,545306718,-326601660,1183303680,411
4,545306723,-326600972,1183303317,411
4,545306728,-326600518,1183303835,411
4,545306733,-326599878,1183304207,410
4,545306738,-326599193,1183304350,411
4,545306743,-326598395,1183304298,410
4,545306748,-326597625,1183304047,411
4,545306753,-326596470,1183303783,411
4,545306758,-326595373,1183303933,411
4,545306763,-326594133,1183304220,411
4,545306768,-326592940,1183304462,411
4,545306773,-326591820,1183304833,411
3,545306777,-326618443,1183322292,409
4,545306778,-326590830,1183305057,410
4,545306783,-326589550,1183304972,411
1,545306785,-326618337,1183321783,418
4,545306788,-326588070,1183304970,411
4,545306793,-326586728,1183305225,411
4,545306798,-326586117,1183306108,410
4,545306803,-326585858,1183307242,411
4,545306808,-326585858,1183308478,411
4,545306813,-326585758,1183309837,411
4,545306818,-326585703,1183311257,411
4,545306823,-326585532,1183312553,410
4,545306828,-326585738,1183313497,411
5,545306829,-326618508,1183322172,407
4,545306833,-326586640,1183314030,410
4,545306838,-326587560,1183314243,410
4,545306843,-326588650,1183314360,411
4,545306848,-326589792,1183314422,411
4,545306853,-326590857,1183314447,410
4,545306858,-326591932,1183314325,410
4,545306863,-326593188,1183314338,411
4,545306868,-326594502,1183314270,411
4,545306873,-326595940,1183314172,411
4,545306878,-326597345,1183314080,411
4,545306883,-326598628,1183314177,410
1,545306885,-326618207,1183322105,417
4,545306888,-326599632,1183314337,411
1,545306890,-326617597,1183322028,418
4,545306893,-326600617,1183314352,411
1,545306895,-326617558,1183322517,417
4,545306898,-326601633,1183314263,411
4,545306903,-326602578,1183314175,411
4,545306908,-326603537,1183314225,411
1,545306910,-326617655,1183322812,417
4,545306913,-326604543,1183314210,411
1,545306915,-326618273,1183322828,417
4,545306918,-326605395,1183314155,411
1,545306920,-326618480,1183321920,418
4,545306923,-326606412,1183314065,410
1,545306925,-326618895,1183321932,417
1,545306930,-326618903,1183321877,418
3,545306942,-326618485,1183322025,409
3,545306957,-326618595,1183322017,410
1,545306960,-326618487,1183321927,417
4,545306963,-326617465,1183316058,411
4,545306968,-326619067,1183316723,410
4,545306973,-326620233,1183317945,411
4,545306978,-326620637,1183319670,410
4,545306983,-326620497,1183321143,411
1,545306985,-326618117,1183321137,417
3,545306987,-326618583,1183321573,409
4,545306988,-326619980,1183321795,410
1,545306990,-326617213,1183320590,417
3,545306992,-326617793,1183321117,409
4,545306993,-326619573,1183322098,411
1,545306995,-326616263,1183319583,418
4,545306998,-326619133,1183322207,410
1,545307000,-326615183,1183318343,417
4,545307003,-326619060,1183322185,410
1,545307005,-326614408,1183317067,417
4,545307008,-326619187,1183322093,411
1,545307010,-326613715,1183315545,418
2,545307016,-326618705,1183322228,413
3,545307032,-326610037,1183313817,409
1,545307035,-326609443,1183313268,418
3,545307037,-326609037,1183313180,409
1,545307040,-326608507,1183312707,417
3,545307042,-326608122,1183312613,409
1,545307045,-326607487,1183312025,417
3,545307047,-326607303,1183312030,409
1,545307050,-326606428,1183311387,417
3,545307052,-326606373,1183311400,410
1,545307055,-326605342,1183310755,418
3,545307057,-326605372,1183310867,410
1,545307060,-326604183,1183310048,418
3,545307062,-326604462,1183310290,409
1,545307065,-326603047,1183309188,418
3,545307067,-326603390,1183309692,409
1,545307070,-326601787,1183308882,418
3,545307072,-326602265,1183309485,409
1,545307075,-326600598,1183309222,417
3,545307077,-326601245,1183309145,409
1,545307080,-326599193,1183309362,418
3,545307082,-326600090,1183309170,409
1,545307085,-326597875,1183309503,418
3,545307087,-326598957,1183309225,410
1,545307090,-326596580,1183310022,417
3,545307092,-326597880,1183309418,410
1,545307095,-326595585,1183310707,417
3,545307097,-326596800,1183309838,410
1,545307100,-326594545,1183311312,418
3,545307102,-326595367,1183310505,409
1,545307105,-326593482,1183312372,418
3,545307107,-326593913,1183311778,409
1,545307110,-326592740,1183313575,417
3,545307112,-326592597,1183313140,409
1,545307115,-326591303,1183314157,418
3,545307117,-326591212,1183313908,409
1,545307120,-326589812,1183314157,418
3,545307122,-326589740,1183314140,410
1,545307125,-326588543,1183314088,418
3,545307127,-326588462,1183314120,409
5,545307129,-326618707,1183322185,407
1,545307130,-326587667,1183313908,417
3,545307132,-326587373,1183313975,409
1,545307135,-326587573,1183313890,418
3,545307137,-326587148,1183314082,409
4,545307138,-326618715,1183322445,410
4,545307143,-326618953,1183322615,410
1,545307145,-326587248,1183313872,417
4,545307148,-326619440,1183322343,411
1,545307150,-326587032,1183313985,417
4,545307153,-326620030,1183322250,410
4,545307158,-326620210,1183322078,410
4,545307163,-326620150,1183322067,410
4,545307168,-326620198,1183321780,410
4,545307173,-326620318,1183321162,411
4,545307178,-326620502,1183320555,410
4,545307183,-326620555,1183319897,411
1,545307185,-326586607,1183314063,417
3,545307187,-326586545,1183314182,409
4,545307188,-326620593,1183319247,410
1,545307190,-326585593,1183313985,418
3,545307192,-326585537,1183313967,409
4,545307193,-326620435,1183318563,410
1,545307195,-326584570,1183313872,418
3,545307197,-326584402,1183313753,409
4,545307198,-326619982,1183317990,411
1,545307200,-326583580,1183313762,418
3,545307202,-326583377,1183313555,409
4,545307203,-326620125,1183317228,410
1,545307205,-326582530,1183313620,418
3,545307207,-326582340,1183313518,409
4,545307208,-326620803,1183317240,411
1,545307210,-326581497,1183313442,417
3,545307212,-326581350,1183313523,409
4,545307213,-326621593,1183317433,410
1,545307215,-326580885,1183314300,417
3,545307217,-326580875,1183314212,410
4,545307218,-326622448,1183317523,410
1,545307220,-326580420,1183315450,417
3,545307222,-326580393,1183315435,410
4,545307223,-326623588,1183317797,410
1,545307225,-326580128,1183316937,417
3,545307227,-326580110,1183316848,409
4,545307228,-326624635,1183318013,410
1,545307230,-326579863,1183318298,418
3,545307232,-326579813,1183318280,409
4,545307233,-326625315,1183317888,411
1,545307235,-326579242,1183319432,417
3,545307237,-326579275,1183319535,409
4,545307238,-326625823,1183317725,410
1,545307240,-326578735,1183320287,418
3,545307242,-326578667,1183320490,409
4,545307243,-326626267,1183317553,410
1,545307245,-326578058,1183321177,418
3,545307247,-326577825,1183321407,409
4,545307248,-326626352,1183317598,410
1,545307250,-326577185,1183321865,417
3,545307252,-326576905,1183322145,409
1,545307255,-326576340,1183321993,417
3,545307257,-326576125,1183322363,409
4,545307258,-326626372,1183317667,410
1,545307260,-326575840,1183321313,418
3,545307262,-326575713,1183321888,409
4,545307263,-326626423,1183317730,410
1,545307265,-326575455,1183320573,418
3,545307267,-326575770,1183321172,410
1,545307270,-326575447,1183320367,417
3,545307272,-326575703,1183320613,409
1,545307275,-326575493,1183320613,417
3,545307277,-326575778,1183319797,409
3,545307282,-326575865,1183319477,409
3,545307287,-326576197,1183319727,409
3,545307292,-326576552,1183320495,409
4,545307293,-326626767,1183317685,411
3,545307297,-326576207,1183320958,409
3,545307302,-326575713,1183321272,409
4,545307303,-326626842,1183317835,410
1,545307305,-326575817,1183320815,417
4,545307308,-326626803,1183317787,411
4,545307313,-326626822,1183317727,410
2,545307316,-326618505,1183321973,413
4,545307333,-326626950,1183317682,411
1,545307335,-326575580,1183319855,417
1,545307340,-326575680,1183318703,417
1,545307345,-326574845,1183317897,417
1,545307350,-326573715,1183317357,417
1,545307355,-326572782,1183317320,418
1,545307360,-326572262,1183317605,417
4,545307363,-326626775,1183317792,411
1,545307365,-326571963,1183318055,418
4,545307368,-326626250,1183317848,411
1,545307370,-326572332,1183318905,417
3,545307372,-326575632,1183321432,409
4,545307373,-326625243,1183317918,411
1,545307375,-326572788,1183319332,417
3,545307377,-326575567,1183321265,409
4,545307378,-326623898,1183317792,410
1,545307380,-326572975,1183319325,417
3,545307382,-326575800,1183321208,409
4,545307383,-326622820,1183317622,410
1,545307385,-326573160,1183319107,418
3,545307387,-326576207,1183321305,409
4,545307388,-326621930,1183317365,410
1,545307390,-326573400,1183319197,417
3,545307392,-326576630,1183320995,409
4,545307393,-326621060,1183317063,411
4,545307398,-326620235,1183316825,411
4,545307403,-326619453,1183316582,411
4,545307408,-326618392,1183316160,411
4,545307413,-326617553,1183315800,410
4,545307418,-326616510,1183315652,410
4,545307423,-326615375,1183315468,411
1,545307425,-326573138,1183319522,417
4,545307428,-326614310,1183315282,410
5,545307429,-326618652,1183322185,407
4,545307433,-326613207,1183315058,410
4,545307438,-326612137,1183314735,411
4,545307443,-326611135,1183314325,410
4,545307448,-326610238,1183313797,410
4,545307453,-326609345,1183313240,411
4,545307458,-326608473,1183312617,411
4,545307463,-326607663,1183312107,411
1,545307465,-326573217,1183319720,418
4,545307468,-326606842,1183311612,411
1,545307470,-326573420,1183319788,417
4,545307473,-326606042,1183311128,411
1,545307475,-326573533,1183319748,417
4,545307478,-326605258,1183310653,410
4,545307483,-326604528,1183310202,410
1,545307485,-326573373,1183319425,417
4,545307488,-326603990,1183309772,410
1,545307490,-326573543,1183319552,418
4,545307493,-326603447,1183309433,411
1,545307495,-326573547,1183320722,417
4,545307498,-326602992,1183308848,411
1,545307500,-326573655,1183320918,417
4,545307503,-326602692,1183307907,410
1,545307505,-326573552,1183320532,418
4,545307508,-326602430,1183306913,411
4,545307513,-326602187,1183305967,411
4,545307518,-326601960,1183305097,410
1,545307520,-326573340,1183320593,417
4,545307523,-326601783,1183304228,410
1,545307525,-326573457,1183320782,418
3,545307527,-326576682,1183320718,409
4,545307528,-326601598,1183303310,410
1,545307530,-326573838,1183321783,417
3,545307532,-326576262,1183320963,409
4,545307533,-326601413,1183302330,411
1,545307535,-326573963,1183322127,417
3,545307537,-326575750,1183321003,409
4,545307538,-326601193,1183301335,411
3,545307542,-326575663,1183320932,409
4,545307543,-326601018,1183300343,410
3,545307547,-326575720,1183321032,409
4,545307548,-326600825,1183299413,410
3,545307552,-326575822,1183321157,409
4,545307553,-326600600,1183298560,411
3,545307557,-326576042,1183321285,409
4,545307558,-326600563,1183298503,410
3,545307562,-326576850,1183321367,409
4,545307563,-326600575,1183298470,410
3,545307567,-326577185,1183320430,409
4,545307568,-326600602,1183298423,410
3,545307572,-326576667,1183319618,409
4,545307573,-326600617,1183298397,411
3,545307577,-326575808,1183319210,409
4,545307578,-326600722,1183298328,411
3,545307582,-326575358,1183319292,409
4,545307583,-326600695,1183298523,411
3,545307587,-326575157,1183319072,409
4,545307588,-326600528,1183298432,410
3,545307592,-326575348,1183318740,409
4,545307593,-326600505,1183297760,411
3,545307597,-326575800,1183318427,409
4,545307598,-326600488,1183296825,411
3,545307602,-326576727,1183317883,409
4,545307603,-326600263,1183295807,410
3,545307607,-326577755,1183317033,409
4,545307608,-326600010,1183294837,410
1,545307610,-326573207,1183322173,417
3,545307612,-326578752,1183316498,409
4,545307613,-326599707,1183293863,411
1,545307615,-326573255,1183321878,418
2,545307616,-326618852,1183322192,413
3,545307617,-326579857,1183316110,409
4,545307618,-326599352,1183292900,410
1,545307620,-326573278,1183321137,417
3,545307622,-326580533,1183315230,409
4,545307623,-326598533,1183292338,410
1,545307625,-326573460,1183321150,418
3,545307627,-326580937,1183314037,409
4,545307628,-326597788,1183291960,411
3,545307632,-326581165,1183312760,409
4,545307633,-326597020,1183291715,410
1,545307635,-326574060,1183321055,417
3,545307637,-326581108,1183311507,409
4,545307638,-326596175,1183291765,410
1,545307640,-326574573,1183320860,417
3,545307642,-326581058,1183310345,409
4,545307643,-326595295,1183291492,411
1,545307645,-326574568,1183320737,417
3,545307647,-326581002,1183309137,409
4,545307648,-326594538,1183290967,410
1,545307650,-326574562,1183320177,417
3,545307652,-326580847,1183307813,409
4,545307653,-326593748,1183290422,410
1,545307655,-326575057,1183319467,417
3,545307657,-326580727,1183306612,409
4,545307658,-326592928,1183289870,411
1,545307660,-326575315,1183319653,418
3,545307662,-326580505,1183305433,409
4,545307663,-326592090,1183289398,411
1,545307665,-326575428,1183320328,417
3,545307667,-326580340,1183304257,409
4,545307668,-326591363,1183289055,411
1,545307670,-326575503,1183320472,417
3,545307672,-326580233,1183303177,409
4,545307673,-326590637,1183288920,410
3,545307677,-326580203,1183302430,409
4,545307678,-326590100,1183288930,410
3,545307682,-326580053,1183301465,409
4,545307683,-326589635,1183289175,410
3,545307687,-326580228,1183300552,409
4,545307688,-326589435,1183289290,411
3,545307692,-326580740,1183299823,409
4,545307693,-326589333,1183289338,411
1,545307695,-326575610,1183320328,417
3,545307697,-326581302,1183299075,409
1,545307700,-326575433,1183320115,417
3,545307702,-326581512,1183298485,409
3,545307707,-326581432,1183297918,409
3,545307712,-326581578,1183297550,409
1,545307715,-326575242,1183320187,417
3,545307717,-326581607,1183297258,409
1,545307720,-326575467,1183320570,418
1,545307725,-326575628,1183321360,418
1,545307730,-326576037,1183322253,417
5,545307734,-326618672,1183321990,407
1,545307735,-326575338,1183322852,418
1,545307740,-326574165,1183323288,417
1,545307745,-326573245,1183323743,417
1,545307750,-326572762,1183324632,417
1,545307755,-326572432,1183325442,417
1,545307760,-326572007,1183326298,417
1,545307765,-326571438,1183326980,417
1,545307770,-326571403,1183327677,418
4,545307773,-326588837,1183288915,410
1,545307775,-326571312,1183327713,417
4,545307778,-326588983,1183288983,411
4,545307783,-326589167,1183288980,410
1,545307785,-326571387,1183327238,417
4,545307788,-326589312,1183289083,410
1,545307790,-326572680,1183327285,417
4,545307793,-326589395,1183288937,410
1,545307795,-326573550,1183326718,417
4,545307798,-326589420,1183288728,410
1,545307800,-326573937,1183325543,417
1,545307805,-326574080,1183324308,417
1,545307810,-326574710,1183323435,417
4,545307813,-326589293,1183288698,410
1,545307815,-326575872,1183322772,417
4,545307818,-326589213,1183288533,410
1,545307820,-326576963,1183322008,417
1,545307825,-326577840,1183321203,417
4,545307828,-326589198,1183288432,411
1,545307830,-326578628,1183320270,418
1,545307835,-326579287,1183319470,418
1,545307840,-326579567,1183318317,417
1,545307845,-326580167,1183316687,417
1,545307850,-326580737,1183315135,417
1,545307855,-326581127,1183313640,417
1,545307860,-326581332,1183312150,418
1,545307865,-326581333,1183310743,417
1,545307870,-326581145,1183309357,417
1,545307875,-326581048,1183307848,417
1,545307880,-326581053,1183306623,417
1,545307885,-326581102,1183305347,417
1,545307890,-326581760,1183304500,417
1,545307895,-326582115,1183303563,417
1,545307900,-326582832,1183303097,417
1,545307905,-326583225,1183302980,417
1,545307910,-326583638,1183303080,418
1,545307915,-326583857,1183302543,417
2,545307916,-326618888,1183322172,413
1,545307920,-326583853,1183301948,417
1,545307925,-326583653,1183301572,418
1,545307930,-326583625,1183301483,417
1,545307945,-326583517,1183301120,418
1,545307950,-326583435,1183300628,417
1,545307955,-326583343,1183300180,417
1,545307960,-326583248,1183299603,417
1,545307965,-326582908,1183299157,417
4,545307968,-326588975,1183288282,410
1,545307970,-326582805,1183299137,418
4,545307973,-326588890,1183288248,410
1,545307975,-326582817,1183299093,417
4,545307978,-326588895,1183287945,411
1,545307980,-326582580,1183298613,417
1,545307985,-326582193,1183298105,417
4,545307988,-326588968,1183287890,410
1,545307990,-326581675,1183297907,417
4,545307993,-326588938,1183287760,410
4,545307998,-326588738,1183287705,410
1,545308000,-326581545,1183297798,417
4,545308003,-326589175,1183288140,410
4,545308008,-326588985,1183287692,411
4,545308013,-326588360,1183287092,411
4,545308018,-326588088,1183286315,410
3,545308022,-326581087,1183297038,409
4,545308023,-326588088,1183285565,410
4,545308028,-326588110,1183285533,410
4,545308033,-326588158,1183285585,410
5,545308034,-326618400,1183322170,407
4,545308048,-326588058,1183285612,410
4,545308053,-326587917,1183285470,411
4,545308058,-326587915,1183285313,410
4,545308063,-326587963,1183285207,410
4,545308088,-326588097,1183284690,410
4,545308093,-326588155,1183283835,409
4,545308098,-326588365,1183283053,410
4,545308103,-326588702,1183282255,410
4,545308108,-326588805,1183281348,410
4,545308113,-326589082,1183280337,410
4,545308118,-326589442,1183279470,410
4,545308123,-326589610,1183278590,410
4,545308128,-326589730,1183277557,410
3,545308162,-326581265,1183297313,409
4,545308163,-326589677,1183275763,410
3,545308167,-326581678,1183297683,409
4,545308168,-326589647,1183276653,410
3,545308172,-326581818,1183297948,409
4,545308173,-326589595,1183277960,410
3,545308177,-326581692,1183298077,409
4,545308178,-326589263,1183279320,410
4,545308183,-326588922,1183280563,410
1,545308185,-326581002,1183297402,417
4,545308188,-326588725,1183281702,410
1,545308190,-326581277,1183297332,417
4,545308193,-326588522,1183282803,410
4,545308198,-326588298,1183283728,410
4,545308203,-326588260,1183284725,410
4,545308208,-326588192,1183285258,410
4,545308213,-326588157,1183285418,411
2,545308216,-326618642,1183322318,413
4,545308228,-326587930,1183285802,409
4,545308233,-326587368,1183286573,410
4,545308238,-326587027,1183287343,410
4,545308243,-326586727,1183288245,410
4,545308248,-326586590,1183289195,410
4,545308253,-326586383,1183290192,410
4,545308258,-326586348,1183291155,410
4,545308263,-326586325,1183292003,411
4,545308268,-326586413,1183292785,410
4,545308273,-326586458,1183293518,411
1,545308275,-326581977,1183297422,417
4,545308278,-326586368,1183294273,410
1,545308280,-326582323,1183297878,417
4,545308283,-326586413,1183295083,410
1,545308285,-326582458,1183298260,417
4,545308288,-326586635,1183295880,410
4,545308293,-326586787,1183296557,409
4,545308298,-326586823,1183297413,410
1,545308300,-326582863,1183298352,417
4,545308303,-326586865,1183298188,410
4,545308308,-326586803,1183298878,411
3,545308312,-326582287,1183298103,409
4,545308313,-326586618,1183299860,411
1,545308315,-326582597,1183298125,417
4,545308318,-326586495,1183300835,410
1,545308320,-326582447,1183298870,417
3,545308322,-326582148,1183298148,409
4,545308323,-326586442,1183301612,410
1,545308325,-326582538,1183299510,417
3,545308327,-326582092,1183298495,409
4,545308328,-326586537,1183302353,410
1,545308330,-326583212,1183299682,417
3,545308332,-326582130,1183299457,409
4,545308333,-326586552,1183302837,410
5,545308334,-326618642,1183321813,407
1,545308335,-326583775,1183299978,417
3,545308337,-326583090,1183299698,409
1,545308340,-326584018,1183300475,417
3,545308342,-326583628,1183299982,409
1,545308345,-326584593,1183300577,417
3,545308347,-326583873,1183300222,409
4,545308348,-326586002,1183302805,410
1,545308350,-326584953,1183300517,417
3,545308352,-326584243,1183300183,409
4,545308353,-326585820,1183303155,410
1,545308355,-326585377,1183300513,417
3,545308357,-326584652,1183300097,409
4,545308358,-326585755,1183303730,410
1,545308360,-326585698,1183300555,417
3,545308362,-326585173,1183299980,409
4,545308363,-326585650,1183304545,410
1,545308365,-326586262,1183300662,417
3,545308367,-326585543,1183300387,409
4,545308368,-326585550,1183305437,410
1,545308370,-326586742,1183300748,417
3,545308372,-326585800,1183300590,409
4,545308373,-326585593,1183306363,411
1,545308375,-326586800,1183300850,417
4,545308378,-326585670,1183307460,410
1,545308380,-326586568,1183301398,417
3,545308382,-326585962,1183300818,409
4,545308383,-326585653,1183308538,410
1,545308385,-326586442,1183302425,417
3,545308387,-326586122,1183301922,409
